footfall,tempMode,AQ,USS,CS,VOC,RP,IP,Temperature,fail
0.0616438356164383,0.4285714285714285,0.5000000000000001,1.0,0.0,0.0,0.2083333333333333,0.3333333333333333,0.0434782608695652,0
0.047945205479452,0.0,0.3333333333333334,0.5,1.0,0.3333333333333333,0.0972222222222222,0.1666666666666666,0.0434782608695652,0
0.0087671232876712,0.4285714285714285,0.5000000000000001,0.5,0.1666666666666666,0.1666666666666666,0.5694444444444444,0.1666666666666666,0.0869565217391304,0
0.0004109589041095,0.0,0.5000000000000001,0.5,0.3333333333333333,0.0,0.1805555555555555,0.3333333333333333,0.0869565217391304,0
0.0,0.1428571428571428,0.5000000000000001,0.3333333333333333,1.0,0.1666666666666666,0.1666666666666666,0.3333333333333333,0.0869565217391304,0
0.0876712328767123,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.1944444444444444,0.3333333333333333,0.0869565217391304,1
0.0,1.0,0.3333333333333334,0.5,0.8333333333333334,0.0,0.5277777777777777,0.3333333333333333,0.0869565217391304,0
0.0016438356164383,1.0,0.5000000000000001,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.9027777777777776,0.3333333333333333,0.0869565217391304,0
0.0084931506849315,0.8571428571428571,1.0,0.1666666666666666,1.0,0.8333333333333333,0.7777777777777777,0.3333333333333333,0.0869565217391304,1
0.0042465753424657,0.2857142857142857,1.0,0.1666666666666666,0.8333333333333334,1.0,0.0,0.5,0.0869565217391304,1
0.0,0.1428571428571428,0.3333333333333334,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.3888888888888889,0.8333333333333334,0.0869565217391304,0
0.0246575342465753,0.8571428571428571,0.6666666666666667,0.6666666666666666,0.6666666666666666,0.0,0.4444444444444443,0.1666666666666666,0.0869565217391304,0
0.0876712328767123,0.4285714285714285,0.8333333333333336,0.5,0.5,0.8333333333333333,0.2916666666666667,0.3333333333333333,0.0869565217391304,0
0.0150684931506849,0.0,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.0416666666666666,0.8333333333333334,0.0869565217391304,0
0.0136986301369863,0.1428571428571428,1.0,1.0,0.6666666666666666,1.0,0.2222222222222222,0.1666666666666666,0.0869565217391304,0
0.0136986301369863,1.0,0.5000000000000001,0.5,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0869565217391304,0
0.0015068493150684,0.4285714285714285,0.8333333333333336,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.7916666666666667,0.8333333333333334,0.0869565217391304,0
0.0,1.0,0.5000000000000001,0.3333333333333333,0.0,1.0,0.3611111111111111,0.3333333333333333,0.0869565217391304,1
0.0005479452054794,1.0,0.5000000000000001,0.8333333333333334,0.8333333333333334,0.0,0.9583333333333331,0.1666666666666666,0.0869565217391304,0
0.0047945205479452,0.8571428571428571,0.5000000000000001,0.5,0.1666666666666666,0.1666666666666666,0.3749999999999999,0.3333333333333333,0.1304347826086956,0
0.0,0.1428571428571428,0.3333333333333334,0.5,0.6666666666666666,0.3333333333333333,0.0416666666666666,0.8333333333333334,0.1304347826086956,0
0.0,1.0,0.6666666666666667,0.0,0.8333333333333334,0.8333333333333333,0.6805555555555556,0.3333333333333333,0.1304347826086956,1
0.0,0.2857142857142857,0.6666666666666667,0.1666666666666666,0.8333333333333334,0.8333333333333333,0.2638888888888889,0.3333333333333333,0.1304347826086956,1
0.0045205479452054,1.0,0.5000000000000001,0.3333333333333333,0.8333333333333334,0.5,0.6944444444444444,0.1666666666666666,0.1304347826086956,0
0.036986301369863,0.2857142857142857,0.6666666666666667,0.5,0.3333333333333333,0.0,0.6666666666666665,0.3333333333333333,0.1304347826086956,0
0.0061643835616438,1.0,0.1666666666666666,0.5,0.8333333333333334,0.0,0.9583333333333331,0.5,0.1304347826086956,0
0.0054794520547945,0.4285714285714285,0.8333333333333336,0.1666666666666666,0.6666666666666666,0.8333333333333333,0.6805555555555556,0.3333333333333333,0.1304347826086956,1
0.0008219178082191,0.1428571428571428,0.6666666666666667,0.1666666666666666,0.5,0.3333333333333333,0.7916666666666667,0.3333333333333333,0.1304347826086956,1
0.0002739726027397,1.0,0.5000000000000001,0.5,0.8333333333333334,0.0,0.7361111111111112,0.1666666666666666,0.1304347826086956,0
0.0,0.0,0.8333333333333336,0.1666666666666666,0.8333333333333334,1.0,0.2499999999999999,0.8333333333333334,0.1304347826086956,1
0.0047945205479452,0.4285714285714285,0.5000000000000001,0.1666666666666666,0.8333333333333334,0.0,0.6944444444444444,0.3333333333333333,0.1304347826086956,0
0.0113698630136986,0.0,0.1666666666666666,0.5,0.8333333333333334,0.0,0.1944444444444444,0.8333333333333334,0.1304347826086956,0
0.4794520547945206,1.0,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0,0.2083333333333333,0.5,0.1304347826086956,0
0.0136986301369863,0.2857142857142857,0.5000000000000001,0.5,1.0,0.3333333333333333,0.1527777777777777,0.3333333333333333,0.1304347826086956,0
0.047945205479452,0.2857142857142857,0.3333333333333334,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.0,0.3333333333333333,0.1304347826086956,0
0.0136986301369863,0.4285714285714285,0.5000000000000001,0.8333333333333334,0.1666666666666666,0.0,0.3472222222222221,0.3333333333333333,0.1304347826086956,0
0.0091780821917808,0.1428571428571428,0.5000000000000001,0.5,1.0,0.1666666666666666,0.625,0.3333333333333333,0.1304347826086956,0
0.0041095890410958,0.7142857142857142,1.0,1.0,0.1666666666666666,0.0,0.2499999999999999,0.5,0.1304347826086956,0
0.0,1.0,0.8333333333333336,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1666666666666666,0.6666666666666666,0.1739130434782608,1
0.0,0.0,0.8333333333333336,0.0,0.6666666666666666,0.6666666666666666,0.9583333333333331,0.5,0.1739130434782608,1
0.0008219178082191,1.0,0.8333333333333336,0.1666666666666666,0.8333333333333334,1.0,0.8055555555555556,0.5,0.1739130434782608,1
0.047945205479452,0.1428571428571428,0.5000000000000001,0.6666666666666666,0.8333333333333334,0.8333333333333333,0.1527777777777777,0.8333333333333334,0.1739130434782608,0
0.0547945205479452,0.1428571428571428,0.1666666666666666,0.3333333333333333,1.0,0.1666666666666666,0.1805555555555555,0.5,0.1739130434782608,0
0.0020547945205479,1.0,0.8333333333333336,0.1666666666666666,0.8333333333333334,1.0,0.5555555555555556,0.0,0.1739130434782608,1
0.0,0.0,0.5000000000000001,0.5,0.5,0.5,0.3888888888888889,0.5,0.1739130434782608,0
0.0004109589041095,0.2857142857142857,0.5000000000000001,0.8333333333333334,0.6666666666666666,0.1666666666666666,0.0416666666666666,0.3333333333333333,0.1739130434782608,0
0.0030136986301369,0.7142857142857142,0.5000000000000001,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.4999999999999999,0.3333333333333333,0.1739130434782608,0
0.0087671232876712,0.2857142857142857,0.1666666666666666,0.0,0.3333333333333333,0.0,0.0694444444444444,0.1666666666666666,0.1739130434782608,0
0.0043835616438356,0.7142857142857142,0.3333333333333334,1.0,0.5,0.1666666666666666,0.6388888888888888,0.0,0.1739130434782608,0
0.0534246575342465,1.0,0.3333333333333334,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0694444444444444,0.3333333333333333,0.1739130434782608,0
0.0,1.0,0.3333333333333334,0.5,0.6666666666666666,0.5,0.1527777777777777,0.3333333333333333,0.1739130434782608,0
0.0,1.0,0.5000000000000001,0.6666666666666666,0.1666666666666666,0.5,0.75,0.3333333333333333,0.1739130434782608,0
0.0080821917808219,0.7142857142857142,0.3333333333333334,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.75,0.6666666666666666,0.1739130434782608,0
0.0,0.8571428571428571,0.5000000000000001,0.3333333333333333,0.8333333333333334,0.3333333333333333,1.0,0.0,0.1739130434782608,0
0.0047945205479452,1.0,0.3333333333333334,0.1666666666666666,0.6666666666666666,0.0,0.7222222222222221,0.1666666666666666,0.1739130434782608,0
0.0,0.2857142857142857,0.8333333333333336,0.5,0.6666666666666666,0.6666666666666666,0.2083333333333333,0.5,0.1739130434782608,1
0.0232876712328767,1.0,0.5000000000000001,0.3333333333333333,0.1666666666666666,0.0,0.4027777777777777,0.1666666666666666,0.217391304347826,0
0.0016438356164383,0.1428571428571428,0.8333333333333336,0.1666666666666666,0.8333333333333334,0.8333333333333333,0.3194444444444443,0.5,0.217391304347826,1
0.0054794520547945,0.5714285714285714,0.8333333333333336,0.6666666666666666,0.5,0.0,0.7361111111111112,0.1666666666666666,0.217391304347826,0
0.0042465753424657,0.2857142857142857,0.3333333333333334,0.5,0.8333333333333334,1.0,0.0138888888888888,0.5,0.217391304347826,1
0.0042465753424657,1.0,0.1666666666666666,0.1666666666666666,1.0,0.0,0.0416666666666666,0.5,0.217391304347826,0
0.2191780821917808,0.1428571428571428,0.3333333333333334,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.0694444444444444,0.8333333333333334,0.217391304347826,0
0.0001369863013698,0.1428571428571428,0.5000000000000001,0.1666666666666666,1.0,0.3333333333333333,0.2777777777777777,0.8333333333333334,0.217391304347826,0
0.0005479452054794,1.0,0.8333333333333336,0.0,0.8333333333333334,1.0,0.8888888888888888,0.6666666666666666,0.217391304347826,1
0.0260273972602739,0.0,0.8333333333333336,0.1666666666666666,0.8333333333333334,1.0,0.2777777777777777,0.3333333333333333,0.217391304347826,1
0.0072602739726027,0.4285714285714285,0.6666666666666667,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.1944444444444444,0.6666666666666666,0.217391304347826,0
0.0042465753424657,1.0,0.5000000000000001,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.4722222222222221,0.3333333333333333,0.217391304347826,1
0.0021917808219178,1.0,0.6666666666666667,0.3333333333333333,0.8333333333333334,0.8333333333333333,0.875,0.3333333333333333,0.217391304347826,1
0.0045205479452054,0.7142857142857142,0.5000000000000001,0.3333333333333333,0.6666666666666666,1.0,0.875,0.3333333333333333,0.217391304347826,1
0.0,0.4285714285714285,0.6666666666666667,0.3333333333333333,0.8333333333333334,0.8333333333333333,0.3888888888888889,0.8333333333333334,0.2608695652173913,1
0.0,0.4285714285714285,0.5000000000000001,0.1666666666666666,1.0,0.6666666666666666,0.6805555555555556,0.3333333333333333,0.2608695652173913,0
0.0,1.0,0.5000000000000001,0.3333333333333333,0.6666666666666666,0.0,0.9027777777777776,0.8333333333333334,0.2608695652173913,0
0.0036986301369863,0.2857142857142857,0.8333333333333336,0.0,0.8333333333333334,0.8333333333333333,0.2222222222222222,0.6666666666666666,0.2608695652173913,1
0.0115068493150684,1.0,0.5000000000000001,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.6666666666666665,0.1666666666666666,0.2608695652173913,0
0.0030136986301369,0.4285714285714285,0.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.1944444444444444,0.1666666666666666,0.2608695652173913,1
0.0,0.4285714285714285,0.3333333333333334,0.3333333333333333,0.6666666666666666,0.0,0.4166666666666666,1.0,0.2608695652173913,0
0.4794520547945206,0.0,0.5000000000000001,0.3333333333333333,1.0,0.0,1.0,0.0,0.2608695652173913,0
0.0534246575342465,1.0,0.5000000000000001,0.6666666666666666,0.3333333333333333,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.2608695652173913,0
0.0,1.0,0.5000000000000001,0.3333333333333333,0.1666666666666666,1.0,0.6388888888888888,0.5,0.2608695652173913,0
0.0021917808219178,1.0,0.6666666666666667,0.8333333333333334,0.3333333333333333,0.0,0.6944444444444444,0.3333333333333333,0.2608695652173913,0
0.0273972602739726,0.0,0.6666666666666667,0.6666666666666666,0.5,0.1666666666666666,0.5138888888888888,0.5,0.3043478260869565,0
0.0876712328767123,0.0,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.0694444444444444,0.8333333333333334,0.3043478260869565,0
0.0,1.0,0.5000000000000001,0.5,0.6666666666666666,0.0,0.8055555555555556,0.3333333333333333,0.3043478260869565,0
0.0061643835616438,1.0,0.8333333333333336,0.3333333333333333,1.0,0.0,0.7638888888888888,0.3333333333333333,0.3043478260869565,0
0.0016438356164383,0.0,1.0,0.3333333333333333,0.8333333333333334,1.0,0.0833333333333333,0.8333333333333334,0.3043478260869565,1
0.0027397260273972,1.0,0.8333333333333336,0.1666666666666666,0.6666666666666666,0.6666666666666666,0.9166666666666669,0.0,0.3043478260869565,1
1.0,0.7142857142857142,1.0,1.0,0.8333333333333334,0.5,0.0277777777777777,0.1666666666666666,0.3043478260869565,0
0.0087671232876712,1.0,0.8333333333333336,0.3333333333333333,0.0,0.0,0.0694444444444444,0.5,0.3043478260869565,0
0.0017808219178082,1.0,0.6666666666666667,0.5,1.0,0.6666666666666666,0.75,0.5,0.3043478260869565,0
0.0260273972602739,0.0,0.5000000000000001,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.2499999999999999,0.3333333333333333,0.3043478260869565,0
0.0012328767123287,0.5714285714285714,0.5000000000000001,0.6666666666666666,0.0,0.3333333333333333,0.2222222222222222,0.5,0.3043478260869565,0
0.0,1.0,0.5000000000000001,0.5,1.0,0.0,0.3888888888888889,0.3333333333333333,0.3043478260869565,0
0.0232876712328767,0.2857142857142857,0.5000000000000001,0.1666666666666666,0.8333333333333334,1.0,0.0277777777777777,0.3333333333333333,0.3043478260869565,1
0.0876712328767123,1.0,0.3333333333333334,0.8333333333333334,0.5,0.0,0.4999999999999999,0.6666666666666666,0.3043478260869565,0
0.0012328767123287,0.5714285714285714,0.8333333333333336,0.3333333333333333,0.8333333333333334,1.0,0.1527777777777777,0.8333333333333334,0.3043478260869565,1
0.0,0.5714285714285714,0.6666666666666667,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7916666666666667,1.0,0.3043478260869565,1
1.0,0.7142857142857142,0.3333333333333334,0.5,0.3333333333333333,0.5,0.2361111111111111,0.5,0.3043478260869565,0
0.3835616438356165,0.0,0.0,0.0,1.0,0.0,0.2638888888888889,0.3333333333333333,0.3478260869565217,0
0.0,1.0,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666665,0.3333333333333333,0.3478260869565217,0
0.0041095890410958,1.0,1.0,0.3333333333333333,1.0,1.0,0.7083333333333333,0.1666666666666666,0.3478260869565217,1
0.0060273972602739,1.0,0.6666666666666667,0.3333333333333333,1.0,0.3333333333333333,0.8194444444444444,0.5,0.3478260869565217,0
1.0,0.1428571428571428,0.1666666666666666,0.1666666666666666,1.0,0.5,0.1111111111111111,0.8333333333333334,0.3478260869565217,0
0.0452054794520547,0.5714285714285714,0.3333333333333334,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.4444444444444443,0.5,0.3478260869565217,0
0.0004109589041095,0.0,0.8333333333333336,1.0,0.3333333333333333,0.8333333333333333,0.1944444444444444,0.5,0.3478260869565217,0
0.006986301369863,0.2857142857142857,0.8333333333333336,0.0,0.6666666666666666,1.0,0.8472222222222223,0.8333333333333334,0.3478260869565217,1
0.003972602739726,0.7142857142857142,0.5000000000000001,0.0,0.8333333333333334,0.1666666666666666,0.8333333333333333,0.0,0.3478260869565217,0
0.0863013698630137,0.2857142857142857,0.8333333333333336,0.5,0.6666666666666666,0.6666666666666666,0.6527777777777777,0.0,0.3478260869565217,1
0.0232876712328767,0.0,0.5000000000000001,0.0,0.8333333333333334,0.0,0.1805555555555555,0.3333333333333333,0.3913043478260869,0
0.0045205479452054,1.0,0.5000000000000001,0.6666666666666666,1.0,0.0,0.7083333333333333,0.1666666666666666,0.3913043478260869,0
0.0,0.4285714285714285,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.5,0.3194444444444443,0.3333333333333333,0.3913043478260869,0
0.0012328767123287,0.7142857142857142,0.6666666666666667,0.5,0.6666666666666666,0.8333333333333333,0.75,0.5,0.3913043478260869,1
0.0030136986301369,0.5714285714285714,0.5000000000000001,0.5,0.8333333333333334,0.0,0.9444444444444444,0.1666666666666666,0.3913043478260869,0
0.0136986301369863,0.0,1.0,0.6666666666666666,0.0,0.1666666666666666,0.1527777777777777,0.6666666666666666,0.3913043478260869,0
0.0002739726027397,0.2857142857142857,0.5000000000000001,0.5,0.6666666666666666,0.5,0.4583333333333333,0.3333333333333333,0.3913043478260869,0
0.0,0.8571428571428571,0.6666666666666667,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.5972222222222221,0.5,0.3913043478260869,0
0.0068493150684931,1.0,0.8333333333333336,0.3333333333333333,0.5,0.0,0.6666666666666665,0.3333333333333333,0.3913043478260869,0
0.0020547945205479,0.5714285714285714,0.8333333333333336,0.3333333333333333,0.5,0.6666666666666666,0.2499999999999999,0.8333333333333334,0.3913043478260869,0
0.0004109589041095,0.5714285714285714,0.3333333333333334,0.6666666666666666,1.0,0.0,0.2499999999999999,0.5,0.3913043478260869,0
0.0986301369863014,0.7142857142857142,0.0,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.625,0.8333333333333334,0.3913043478260869,0
0.0876712328767123,1.0,0.0,0.0,0.6666666666666666,0.0,0.2083333333333333,0.3333333333333333,0.3913043478260869,0
0.0006849315068493,1.0,0.5000000000000001,0.5,1.0,0.0,0.7083333333333333,0.3333333333333333,0.3913043478260869,0
0.0032876712328767,0.2857142857142857,0.8333333333333336,0.1666666666666666,0.8333333333333334,1.0,0.1666666666666666,0.6666666666666666,0.3913043478260869,1
0.0030136986301369,1.0,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0,0.1388888888888888,0.8333333333333334,0.4347826086956522,0
0.0075342465753424,1.0,0.5000000000000001,0.6666666666666666,0.5,0.1666666666666666,0.7222222222222221,0.1666666666666666,0.4347826086956522,0
0.0,0.2857142857142857,0.5000000000000001,0.5,0.5,0.0,0.6666666666666665,0.0,0.4347826086956522,0
0.2191780821917808,0.7142857142857142,0.5000000000000001,0.5,0.8333333333333334,0.0,0.3055555555555555,1.0,0.4347826086956522,0
0.0232876712328767,0.8571428571428571,0.0,0.1666666666666666,0.8333333333333334,0.0,0.4166666666666666,0.8333333333333334,0.4347826086956522,0
0.136986301369863,1.0,0.5000000000000001,0.5,0.6666666666666666,0.0,0.3194444444444443,0.6666666666666666,0.4347826086956522,0
0.0086301369863013,0.0,0.8333333333333336,0.3333333333333333,0.1666666666666666,0.0,0.8194444444444444,0.1666666666666666,0.4347826086956522,0
0.0150684931506849,0.0,0.5000000000000001,0.0,0.8333333333333334,0.1666666666666666,0.0694444444444444,0.3333333333333333,0.4347826086956522,0
0.0021917808219178,1.0,0.5000000000000001,0.8333333333333334,0.8333333333333334,0.1666666666666666,0.1388888888888888,0.3333333333333333,0.4347826086956522,0
0.0136986301369863,0.4285714285714285,0.5000000000000001,0.1666666666666666,0.8333333333333334,0.8333333333333333,0.2777777777777777,0.6666666666666666,0.4347826086956522,1
1.0,0.4285714285714285,0.6666666666666667,0.3333333333333333,0.8333333333333334,0.1666666666666666,0.0,0.5,0.4347826086956522,0
0.0030136986301369,0.2857142857142857,0.5000000000000001,0.1666666666666666,1.0,0.1666666666666666,0.1805555555555555,0.6666666666666666,0.4347826086956522,0
0.0097260273972602,0.4285714285714285,0.5000000000000001,0.1666666666666666,0.8333333333333334,0.8333333333333333,0.6944444444444444,0.3333333333333333,0.4347826086956522,1
0.1232876712328767,0.5714285714285714,0.6666666666666667,0.1666666666666666,0.6666666666666666,0.8333333333333333,0.8888888888888888,0.3333333333333333,0.4347826086956522,1
0.0047945205479452,1.0,0.5000000000000001,0.0,0.6666666666666666,0.6666666666666666,0.7916666666666667,0.1666666666666666,0.4347826086956522,1
0.0002739726027397,1.0,1.0,0.0,0.1666666666666666,0.0,0.5972222222222221,0.1666666666666666,0.4347826086956522,0
0.0113698630136986,0.2857142857142857,0.3333333333333334,0.3333333333333333,0.8333333333333334,0.0,0.3888888888888889,1.0,0.4347826086956522,0
0.0506849315068493,0.7142857142857142,0.8333333333333336,1.0,0.5,0.0,0.2222222222222222,0.3333333333333333,0.4347826086956522,0
0.0016438356164383,0.0,0.5000000000000001,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0555555555555555,0.3333333333333333,0.4347826086956522,0
0.0506849315068493,1.0,0.5000000000000001,0.5,0.0,0.1666666666666666,0.8333333333333333,0.5,0.4347826086956522,0
0.0136986301369863,1.0,0.8333333333333336,0.1666666666666666,0.8333333333333334,0.8333333333333333,0.625,0.6666666666666666,0.4347826086956522,1
0.0643835616438356,1.0,0.8333333333333336,0.1666666666666666,0.5,0.8333333333333333,0.7083333333333333,0.5,0.4347826086956522,1
0.0030136986301369,1.0,0.8333333333333336,0.0,0.8333333333333334,1.0,0.9444444444444444,0.6666666666666666,0.4347826086956522,1
0.3835616438356165,0.0,0.3333333333333334,0.8333333333333334,0.0,0.0,0.1249999999999999,0.1666666666666666,0.4782608695652174,0
0.0064383561643835,0.7142857142857142,0.3333333333333334,0.6666666666666666,1.0,0.1666666666666666,0.5416666666666665,0.3333333333333333,0.4782608695652174,0
0.1232876712328767,0.7142857142857142,0.5000000000000001,0.5,0.8333333333333334,0.1666666666666666,0.9166666666666669,0.1666666666666666,0.4782608695652174,0
0.0452054794520547,1.0,0.3333333333333334,0.8333333333333334,0.5,0.0,0.5972222222222221,0.3333333333333333,0.4782608695652174,0
0.0115068493150684,0.0,0.3333333333333334,0.1666666666666666,1.0,0.1666666666666666,0.0972222222222222,0.8333333333333334,0.4782608695652174,0
0.0,0.0,0.8333333333333336,0.1666666666666666,0.6666666666666666,0.8333333333333333,0.1249999999999999,0.3333333333333333,0.4782608695652174,1
0.0045205479452054,0.4285714285714285,0.8333333333333336,0.0,1.0,1.0,0.9583333333333331,0.1666666666666666,0.4782608695652174,1
0.0072602739726027,1.0,0.1666666666666666,0.3333333333333333,0.8333333333333334,0.0,0.5277777777777777,0.8333333333333334,0.4782608695652174,0
0.0010958904109589,1.0,0.1666666666666666,0.1666666666666666,0.8333333333333334,0.0,0.8194444444444444,0.3333333333333333,0.4782608695652174,0
0.0002739726027397,1.0,0.5000000000000001,0.5,0.1666666666666666,0.0,0.5138888888888888,0.3333333333333333,0.4782608695652174,0
0.0,0.0,0.5000000000000001,0.8333333333333334,0.3333333333333333,0.5,0.3749999999999999,0.6666666666666666,0.4782608695652174,0
0.0,0.2857142857142857,0.5000000000000001,0.5,0.3333333333333333,0.8333333333333333,0.0138888888888888,0.3333333333333333,0.4782608695652174,1
0.0,0.0,0.6666666666666667,0.8333333333333334,0.5,0.1666666666666666,0.0694444444444444,0.5,0.4782608695652174,0
0.0,1.0,0.6666666666666667,0.1666666666666666,0.8333333333333334,0.3333333333333333,0.7361111111111112,0.5,0.4782608695652174,0
0.0020547945205479,1.0,0.1666666666666666,0.5,1.0,0.1666666666666666,0.4444444444444443,0.5,0.4782608695652174,0
0.1232876712328767,0.0,0.8333333333333336,0.1666666666666666,0.6666666666666666,1.0,0.2083333333333333,0.8333333333333334,0.4782608695652174,1
0.0041095890410958,0.2857142857142857,0.5000000000000001,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.0277777777777777,0.5,0.4782608695652174,0
0.0,1.0,0.5000000000000001,0.5,0.8333333333333334,0.3333333333333333,0.7638888888888888,1.0,0.4782608695652174,0
0.0232876712328767,0.4285714285714285,0.5000000000000001,0.5,0.8333333333333334,0.1666666666666666,0.4027777777777777,0.0,0.4782608695652174,0
0.1232876712328767,0.2857142857142857,0.3333333333333334,0.3333333333333333,1.0,0.8333333333333333,0.1249999999999999,0.3333333333333333,0.4782608695652174,0
0.0,0.8571428571428571,1.0,0.0,1.0,0.8333333333333333,0.2638888888888889,0.1666666666666666,0.4782608695652174,1
0.2191780821917808,1.0,0.5000000000000001,0.8333333333333334,0.0,0.0,0.7083333333333333,0.3333333333333333,0.4782608695652174,0
0.0,1.0,0.5000000000000001,0.6666666666666666,0.5,0.0,0.7361111111111112,0.1666666666666666,0.4782608695652174,0
